loanId	memberId	date	purpose	isJointApplication	loanAmount	term	interestRate	monthlyPayment	grade	loanStatus
1399246	2425391	5/31/2015	debtconsolidation	0	11879	60 months	12.82	269	C1	Current
1368942	2093271	3/11/2016	healthcare	0	36359	60 months	5.59	696	A1	Current
1644522	2794798	12/6/2015	debtconsolidation	0	19006	60 months	9.08	395	D1	Current
1395382	2747092	3/30/2015	debtconsolidation	0	21003	60 months	14.46	494	C3	Current
1391940	2034432	12/17/2014	debtconsolidation	1	23676	60 months	15.65	571	A3	Current
1080722	2162296	6/13/2014	debtconsolidation	0	15130	36 months	4.79	452	B3	Current
1419554	2253350	4/6/2015	homeimprovement	0	17617	48 months	13.26	475	E3	Current
1399189	2422271	5/19/2015	debtconsolidation	0	20046	36 months	6.05	610	E2	Current
1293026	2086537	3/13/2015	debtconsolidation	0	20290	60 months	6.17	394	A1	Current
1780304	2598489	6/26/2014	debtconsolidation	0	20168	60 months	12.79	457	A2	Current
1794441	2767810	10/9/2014	debtconsolidation	0	11956	60 months	7.37	239	C3	Current
1693328	2584446	5/15/2016	debtconsolidation	0	24435	48 months	18.71	727	A1	Default
1602430	2126489	2/20/2016	debtconsolidation	0	19383	36 months	10.65	631	B2	Current
1447708	2476332	1/17/2016	homeimprovement	1	20305	60 months	14.51	478	E3	Default
1213665	2420710	6/18/2015	debtconsolidation	0	18499	48 months	14.89	514	A2	Current
1885931	2448829	6/28/2015	debtconsolidation	0	16042	48 months	10.59	411	A3	Current
1826514	2635873	12/26/2015	homeimprovement	0	15686	48 months	9.91	397	B1	Current
1421957	2607797	11/29/2014	debtconsolidation	0	20204	36 months	6.78	622	A1	Default
1662421	2262954	10/28/2014	homeimprovement	0	14582	36 months	8.23	458	C3	Current
1528339	2716630	10/7/2014	education	0	16572	60 months	11.92	368	B2	Current
1312373	2769716	9/18/2014	debtconsolidation	0	19078	60 months	8.01	387	B2	Current
1295733	2527555	4/4/2016	debtconsolidation	0	14967	36 months	13.39	507	B3	Current
1682223	2303816	3/23/2015	debtconsolidation	0	27089	60 months	7.84	547	A3	Current
1800004	2761025	7/20/2014	debtconsolidation	0	19435	36 months	10.46	631	D3	Current
1615542	2059625	6/10/2015	other	0	25943	36 months	23.69	1014	D1	Default
1412507	2528853	6/4/2014	debtconsolidation	0	26514	36 months	6.4	811	B2	Current
1788184	2844274	11/2/2015	debtconsolidation	0	22907	48 months	11.07	593	A1	Default
1163271	2414803	10/27/2014	debtconsolidation	0	18802	36 months	5.97	572	D3	Default
1081402	2483467	1/15/2016	debtconsolidation	0	20807	60 months	6.53	407	A1	Current
1790962	2871003	3/21/2016	debtconsolidation	0	20865	60 months	13.72	482	C2	Current
1190348	2097779	11/10/2015	debtconsolidation	0	21779	48 months	12.05	574	A3	Current
1629940	2078775	4/18/2016	business	0	24039	60 months	10.52	517	A3	Current
1295652	2657315	2/15/2015	business	0	22493	36 months	11.96	747	A1	Current
1339988	2817531	4/27/2016	auto	0	18073	36 months	19.72	669	C3	Default
1322606	2114843	5/10/2016	homeimprovement	0	28813	48 months	14.28	791	B3	Current
1110457	2639604	5/21/2015	debtconsolidation	0	16529	48 months	5.66	386	D1	Current
1243715	2575949	1/17/2015	debtconsolidation	0	16527	48 months	12.43	439	D2	Default
1131117	2205399	1/12/2016	debtconsolidation	0	16909	36 months	12.05	562	D3	Default
1735967	2646427	9/28/2015	debtconsolidation	0	27259	60 months	11.7	602	C2	Current
1873288	2295813	6/30/2016	auto	0	16312	48 months	10.37	417	E2	Current
1044509	2378353	12/29/2014	debtconsolidation	0	20170	60 months	5.87	389	A3	Current
1179802	2668338	6/17/2016	debtconsolidation	0	18491	48 months	9.23	462	C2	Current
1219092	2081112	11/24/2015	homeimprovement	0	20706	36 months	4.87	619	A3	Current
1019166	2360912	6/26/2015	debtconsolidation	0	21330	36 months	14.21	731	B3	Current
1190137	2410446	3/19/2016	other	1	17069	36 months	13.84	582	A2	Current
1736492	2266371	12/5/2015	debtconsolidation	0	18252	36 months	8.72	578	A3	Current
1388636	2243672	2/28/2015	debtconsolidation	0	17680	36 months	4.79	528	B1	Current
1210371	2004368	7/4/2015	debtconsolidation	0	22935	48 months	10.85	591	A3	Current
1864134	2328157	11/2/2015	debtconsolidation	0	22170	60 months	11.11	483	A3	Current
1501155	2379409	6/24/2016	debtconsolidation	0	24342	60 months	11.28	533	C1	Current
1871829	2243614	4/7/2016	debtconsolidation	0	32340	48 months	8.94	804	D3	Current
1173880	2511670	1/13/2016	debtconsolidation	0	19906	48 months	14.44	548	E3	Default
1174438	2226290	4/8/2016	homeimprovement	0	24145	60 months	6.38	471	A2	Current
1089235	2058586	4/28/2016	healthcare	0	20238	36 months	9.38	647	B1	Current
1875707	2805721	9/10/2014	business	0	11340	48 months	8.27	278	B1	Current
1034345	2675181	7/5/2015	debtconsolidation	0	22858	48 months	10.09	581	A2	Current
1843248	2611528	5/27/2016	debtconsolidation	0	25135	36 months	14.21	862	D2	Current
1584978	2092444	1/28/2015	other	0	21818	48 months	11.03	564	D2	Current
1624851	2467682	7/18/2015	debtconsolidation	0	21742	60 months	6.05	421	A3	Current
1085338	2401077	1/4/2016	debtconsolidation	0	26962	36 months	18.54	982	A3	Current
1068644	2865047	1/2/2015	debtconsolidation	0	21008	48 months	19.29	631	E1	Default
1762814	2829231	5/22/2014	education	0	17249	36 months	5.79	523	A2	Current
1741777	2034762	1/1/2015	debtconsolidation	0	25838	36 months	11.24	849	B3	Current
1868476	2331588	8/8/2014	debtconsolidation	0	25584	36 months	8.34	806	D1	Current
1583020	2592187	1/11/2016	debtconsolidation	0	15351	60 months	9.2	320	B1	Default
1147013	2718504	5/25/2014	debtconsolidation	0	18336	36 months	8.72	581	E2	Current
1268720	2337773	5/27/2015	debtconsolidation	0	33106	60 months	8.65	682	A1	Current
1404463	2060723	6/22/2015	debtconsolidation	1		48 months	10.29	510	A3	Current
1822709	2686983	8/13/2015	debtconsolidation	0	27472	60 months	12.31	615	B1	Current
1836443	2181379	5/28/2016	debtconsolidation	1	25673		6.75	790	A3	Current
1197509	2492094	5/24/2015	debtconsolidation	1	18728	60 months	7.61	376	B2	Current
1725449	2749963	11/10/2015	debtconsolidation	0	22763	36 months	9.87	733	A1	Current
1667822	2639004	11/27/2015	debtconsolidation	0	23795	48 months	21.08	738	E1	Default
1739127	2857542	8/23/2014	other	0	17927	48 months	10.98	463	B1	Current
1559458	2233246	3/31/2016	debtconsolidation	0	21305	48 months	17.92	625	B2	Current
1026976	2664682	6/29/2015	debtconsolidation	0	28546	60 months	12.13	637	D1	Current
1143377	2759567	10/30/2014	debtconsolidation	0	17193	36 months	6.5	527	B1	Current
1201211	2237135	6/14/2016	debtconsolidation	1	25104	48 months	5.17	580	C1	Current
1411713	2891597	11/23/2015	debtconsolidation	0	18345	36 months	9.67	589	C2	Current
1396667	2392422	12/28/2015	homeimprovement	0	19886	36 months	10.97	651	E1	Current
1394954	2245036	6/24/2015	business	0	22206	36 months	7.96	695	B1	Current
1681160	2772934	2/16/2016	debtconsolidation	0	26637	60 months	12.52	600	B2	Current
1309889	2556474	1/10/2016	homeimprovement	0	26411	60 months	20.1	701	A1	Default
1266333	2030969	12/9/2014	debtconsolidation	0	26166	48 months	12.72	698	E1	Current
1560849	2602671	1/16/2015	debtconsolidation	0	15454	36 months	5.88	469	C1	Current
1614520	2821220	4/7/2016	debtconsolidation	0	18591	60 months	8.08	378	C1	Current
1507423	2608583	6/20/2014	debtconsolidation	1	16584	48 months	12.89	444	C1	Current
1699636	2620922	10/1/2014	debtconsolidation	0	18205	48 months	14.99	507	E2	Current
1712403	2149930	12/27/2014	debtconsolidation	0	28620	48 months	8.52	706	E3	Current
1512222	2270876	1/14/2016	debtconsolidation	1	25733	48 months	15.31	720	B3	Current
1329350	2858244	3/10/2015	debtconsolidation	0	11478	60 months	7.18	228	C2	Current
1898667	2659989	12/2/2015	debtconsolidation	0	18068	48 months	21.09	560	C1	Current
1365970	2564562	4/16/2016	business	0	25851	60 months	11.96	575	B2	Default
1183332	2816909	7/24/2015	debtconsolidation	0	24743	36 months	5.98	753	A3	Current
1783634	2524576	6/3/2014	debtconsolidation	0	24455	48 months	8.85	607	E3	Current
1388646	2208205	2/7/2016	debtconsolidation	0	15345	60 months	5.88	296	B2	Current
1891307	2326003	11/6/2015	debtconsolidation	0	27517	48 months	9.91	697	C1	Current
1293261	2392441	3/12/2016	debtconsolidation	0	22490	36 months	12.43	752	C2	Current
1161074	2868817	11/22/2014	debtconsolidation	0	21183	60 months	15.25	507	A3	Current
1409072	2839847	11/29/2014	homeimprovement	0	23672	60 months	7.83	478	A3	Current
1564526	2308704	5/25/2014	debtconsolidation	0	22074	36 months	7.21	684	B3	Current
1199234	2710043	7/16/2015	other	0	19838	48 months	10.56	508	D3	Current
1124898	2659140	7/28/2014	debtconsolidation	0	16470	48 months	18.91	492	A2	Current
1862055	2687808	3/4/2015	debtconsolidation	0	28502	60 months	10.92	619	B3	Current
1432589	2319478	3/13/2015	business	0	24965	48 months	9.79	631	E2	Default
1477851	2787575	3/31/2015	debtconsolidation	0	18400	48 months	5.99	432	A2	Current
1683777	2804794	7/26/2014	homeimprovement	0	26668	60 months	6.42	521	C1	Current
1838329	2797115	11/22/2014	homeimprovement	0	27984	36 months	14.41	962	A2	Current
1401307	2278734	4/18/2015	debtconsolidation	0	16387	36 months	14.79	566	D2	Default
1284953	2325796	11/4/2014	debtconsolidation	0	24647	60 months	5.86	475	B3	Current
1025994	2404098	9/15/2014	business	0	23607	48 months	11.81	619	B3	Current
1546116	2786531	5/20/2015	debtconsolidation	0	21963	48 months	14.84	609	E3	Default
1235551	2739800	2/4/2015	debtconsolidation	0	25293	60 months	14.36	593	A1	Current
1470903	2187262	4/10/2015	debtconsolidation	0	10529	60 months	13.69	243	C3	Current
1128786	2268339	3/25/2015	other	0	24802	60 months	9.57	522	E3	Default
1686811	2524231	3/9/2016	education	0	19164	60 months	6.23	373	E3	Current
1457641	2363349	9/9/2014	debtconsolidation	0	27434	48 months	12.77	733	A1	Current
1763117	2857013	3/15/2015	debtconsolidation	0	25330	48 months	6.21	597	A3	Current
1812066	2357352	3/19/2015	debtconsolidation	0	11055	48 months	14.8	307	D3	Current
1077603	2706913	3/7/2016	business	0	22373	36 months	26.3	905	B2	Default
1324776	2013800	9/6/2014	other	0	24555	48 months	6.63	584	E2	Current
1898668	2301619	8/6/2015	debtconsolidation	0	18827	60 months	9.77	398	A2	Current
1028306	2802376	2/9/2015	debtconsolidation	0	22344	36 months	13.77	761	D1	Current
1563265	2201344	6/4/2015	debtconsolidation	0	24038	60 months	16.57	592	A3	Current
1171492	2554350	1/18/2016	debtconsolidation	0	18196	48 months	12.97	488	B3	Current
1752428	2740452	11/12/2015	debtconsolidation	0	14706	60 months	8.75	303	B2	Current
1636335	2699536	11/4/2015	debtconsolidation	0	16237	60 months	11.62	358	B2	Current
1776255	2255798	1/22/2015	debtconsolidation	0	20935	60 months	11.67	462	A3	Current
1378607	2391130	9/1/2014	business	0	23250	60 months	6.61	456	B2	Current
1847717	2234468	6/25/2016	debtconsolidation	0	21796	36 months	9.58	699	A2	Current
1304629	2024552	6/4/2016	debtconsolidation	0	15989	48 months	13.36	432	D3	Current
1609289	2487558	12/12/2015	debtconsolidation	0	14014	60 months	8.53	288	C2	Current
1011077	2084326	5/25/2014	debtconsolidation	0	16046	48 months	11.19	416	D3	Current
1091991	2250978	9/1/2014	homeimprovement	0	11270	48 months	13.38	304	A3	Current
1845364	2112862	4/6/2015	debtconsolidation	0	17746	36 months	9.17	566	A2	Current
1807370	2823251	4/12/2016	debtconsolidation	0	19644	36 months	10.94	643	B1	Current
1527035	2813523	12/18/2014	debtconsolidation	0	19351	48 months	12.16	511	C3	Current
1177692	2265746	10/2/2015	debtconsolidation	0	17622	60 months	7.17	350	C3	Current
1021413	2655242	7/9/2015	homeimprovement	0	26627	48 months	14.73	737	C1	Current
1477684	2561656	9/7/2014	homeimprovement	0	18794	60 months	7.09	373	A3	Current
1182536	2570779	3/28/2015	debtconsolidation	0	19402	60 months	15.67	468	A2	Current
1839861	2467557	7/20/2014	debtconsolidation	1	17948	60 months	8.41	367	D2	Default
1574839	2692191	1/31/2016	education	0	21529	60 months	17.93	546	D1	Current
1051062	2317938	1/29/2016	debtconsolidation	0	15041	48 months	6.89	359	A1	Current
1693804	2876419	6/11/2014	debtconsolidation	0	21650	48 months	4.94	498	A2	Current
1460470	2572551	11/29/2014	homeimprovement	0	19744	60 months	6.95	390	D1	Current
1467506	2124943	10/5/2015	debtconsolidation	0	19353	36 months	10.74	631	B1	Current
1271272	2418464	12/3/2015	debtconsolidation	0	21359	36 months	8.95	679	B3	Current
1542601	2623383	1/9/2015	debtconsolidation	0	20028	36 months	14.6	690	D3	Current
1608839	2072763	4/3/2015	debtconsolidation	0	26152	60 months	13.26	599	C1	Current
1849799	2415440	12/13/2015	debtconsolidation	0	17517	48 months	8.98	436	E2	Current
1828597	2856357	7/4/2015	homeimprovement	0	24289	48 months	4.98	559	A1	Current
1498525	2378853	5/16/2015	debtconsolidation	0	20189	36 months	12.05	671	B2	Current
1023591	2685605	10/14/2014	debtconsolidation	0	17914	36 months	11.27	589	B1	Current
1833775	2163717	10/23/2015	debtconsolidation	0	23639	60 months	16.62	583	C1	Current
1471287	2729165	10/17/2015	debtconsolidation	0	24478	60 months	9.33	512	C3	Current
1586654	2832830	9/22/2014	debtconsolidation	0	21563	48 months	10.68	554	D3	Current
1804247	2221385	8/15/2015	debtconsolidation	0	15824	36 months	15.94	556	C1	Default
1759927	2379487	1/24/2015	business	0	17330	36 months	8.5	547	B2	Current
1616580	2143659	3/14/2016	debtconsolidation	0	18430	48 months	12.35	489	C1	Current
1488101	2040684	6/24/2016	debtconsolidation	0	17598	36 months	7.77	550	A2	Current
1203782	2642264	9/9/2015	homeimprovement	0	17755	36 months	8.91	564	A1	Current
1106381	2292292	8/17/2015	debtconsolidation	0	12814	60 months	5.6	245	B3	Current
1148655	2682584	9/3/2015	debtconsolidation	0	20114	36 months	12.58	674	C1	Current
1510524	2235669	6/28/2014	debtconsolidation	0	11747	48 months	6.77	280	B3	Default
1285802	2538700	6/19/2016	debtconsolidation	0	22649	48 months	8.05	553	B2	Current
1086935	2591467	6/26/2015	debtconsolidation	0	24911	48 months	11.64	652	A3	Current
1087543	2077730	7/29/2015	debtconsolidation	0	19731	48 months	11.62	516	E3	Default
1639550	2143965	8/8/2015	debtconsolidation	0	29835	48 months	9.75	753	A1	Current
1226029	2681221	10/6/2014	debtconsolidation	0	21926	36 months	11.08	719	B2	Current
1796775	2841222	6/21/2015	healthcare	0	25479	60 months	7.98	516	E2	Default
1762834	2547224	2/11/2015	debtconsolidation	0	20999	60 months	8.04	426	D3	Current
1670602	2227693	3/28/2016	debtconsolidation	0	18907	36 months	19.55	698	D2	Default
1843123	2302289	9/20/2014	debtconsolidation	0	14188	60 months	11.89	315	B1	Current
1668585	2187925	3/18/2015	debtconsolidation	0	12591	36 months	11.27	414	A2	Current
1882034	2814137	2/23/2016	debtconsolidation	0		36 months	10.13	553	C2	Current
1430218	2408051	11/3/2015	debtconsolidation	0	15884	48 months	16.23	452	D1	Current
1844387	2036562	3/21/2016	debtconsolidation	0	19037	60 months	12.44	428	D2	Current
1229975	2098506	6/30/2015	debtconsolidation	0	23002	36 months	6.6	706	A3	Current
1132750	2445517	5/20/2016	debtconsolidation	0	19076	60 months	9.34	399	C2	Current
1551735	2383673	12/9/2015	debtconsolidation	0	25601	36 months	8.74	811	A3	Current
1664701	2032200	5/5/2016	homeimprovement	0	17892	36 months	8.59	566	B3	Current
1514789	2430444	5/31/2016	debtconsolidation		17761	36 months	15.4	619	C2	Current
1165548	2597115	5/20/2014	debtconsolidation	0	18948	60 months	10.51	407	A3	Current
1683638	2123743	4/29/2015	debtconsolidation	1	23693	36 months	13.34	802	D1	Current
1395692	2260122	1/7/2016	debtconsolidation	0	26217	60 months	6.8	517	C1	Current
1654569	2621459	7/7/2015	debtconsolidation	0	19511	36 months	13.57	663	C1	Current
1037199	2412301	2/6/2015	debtconsolidation	0	19454	36 months	10.75	635	B2	Current
1076736	2153287	6/24/2014	debtconsolidation	0	28361	60 months	14.77	671	A3	Current
1344777	2696557	5/16/2014	debtconsolidation	0	16149		17.69	581	A3	Default
1181810	2461854	7/16/2015	debtconsolidation	0	21772	48 months	7.28	524	C1	Current
1193298	2294617	1/18/2015	debtconsolidation	0	27583	36 months	5.82	837	A3	Current
1263546	2281470	9/28/2014	debtconsolidation	0		60 months	8.16	533	A3	Current
1286684	2692872	7/28/2015	debtconsolidation	0	19076		12.87	642	B1	Current
1574622	2333196	6/27/2014	auto	0	22925	48 months	7.92	559	C3	Current
1236992	2717191	7/14/2014	debtconsolidation	0	23946	48 months	10.27	610	E1	Current
1525092	2788226	4/1/2015	debtconsolidation	0	18242	48 months	25.39	609	C3	Default
1408951	2030622	2/25/2016	debtconsolidation	0	19704	60 months	15.3	472	A3	Current
1017377	2668617	9/27/2014	debtconsolidation	0	17709	48 months	15.64	499	A3	Current
1773705	2369737	10/18/2014	debtconsolidation	0	13530	48 months	10.56	347	A3	Current
1112974	2711586	7/13/2015	debtconsolidation	0	29618	36 months	14.93	1026	A1	Current
1712003	2678194	1/28/2015	debtconsolidation	0	14851	60 months	10.25	317	C1	Current
1250780	2887550	4/8/2016	debtconsolidation	0	26421	60 months	17.07	658	B1	Current
1557664	2777020	2/9/2015	debtconsolidation	0	19142	48 months	7.18	460	B3	Current
1744004	2166758	5/31/2016	debtconsolidation	0	17565	60 months	7.34	351	C1	Current
1434474	2574172	3/12/2015	debtconsolidation	0	17699	36 months	6.99	546	C3	Current
1327222	2435663	9/3/2014	other	0	15128	60 months	7.24	301	C3	Current
1791946	2883025	9/1/2015	debtconsolidation	0	19593	48 months	13.08	526	A3	Current
1311050	2257364	6/24/2015	business	0	20685	60 months	11.02	450	B3	Current
1070969	2444100	2/21/2015	debtconsolidation	0	22163	48 months	10.69	569	C2	Current
1456170	2576884	6/28/2014	debtconsolidation	0	20536	48 months	12.64	547	A2	Current
1693455	2818531	9/11/2014	debtconsolidation	0	15463	36 months	12.21	515	A1	Current
1890821	2507643	5/21/2015	debtconsolidation	0	17302	36 months	7.92	542	C1	Current
1174477	2193133	8/22/2015	other	1	19471	60 months	12.3	436	C3	Current
1856822	2388188	5/31/2016	auto	0	21361	60 months	7.71	430	B1	Current
1216588	2879098	9/7/2015	debtconsolidation	0	26735	36 months	15.15	929	E3	Current
1380944	2428927	12/25/2015	debtconsolidation	0	15433	60 months	9.89	327	D2	Current
1402873	2858191	5/16/2015	debtconsolidation	0	21792	60 months	9.93	462	C1	Current
1119036	2535731	2/8/2015	other	0	17987	36 months	8.68	569	C2	Current
1636853	2317130	10/26/2014	debtconsolidation	0	21917	36 months	16.39	775	A1	Current
1427921	2518093	9/26/2014	debtconsolidation	0	26173	48 months	5.53	609	E1	Default
1180864	2558042	11/17/2015	debtconsolidation	0	15188	36 months	17.57	546	A2	Current
1586182	2101147	2/22/2016	debtconsolidation	0	28716	60 months	5.62	550	E2	Default
1118010	2542403	1/15/2016	debtconsolidation	0	21205	60 months	11.45	466	B2	Current
1365889	2404984	9/22/2014	debtconsolidation	0	27470	36 months	9.91	885	A1	Current
1710286	2239626	2/25/2016	debtconsolidation	0	30243	60 months	6.12	586	D3	Current
1170984	2845605	12/30/2015	debtconsolidation	0	25152	48 months	7.56	609	C2	Current
1770980	2759061	6/5/2015	debtconsolidation	0	19944	36 months	14.41	686	C2	Current
1187690	2118413	6/13/2016	business	0	24731	60 months	11.45	543	A3	Current
1203510	2085191	5/22/2014	homeimprovement	0	22084	36 months	16.39	781	C1	Current
1621186	2510304	2/24/2016	debtconsolidation	0	14450	48 months	14.9	401	D2	Current
1562564	2231297	8/8/2014	debtconsolidation	0	16608	36 months	9.27	530	D3	Current
1772942	2387529	2/22/2015	education	0	23176	48 months	9.23	579	B2	Current
1865869	2729706	6/30/2016	debtconsolidation	0	23099	48 months	13.76	628	B2	Current
